address	size	kind	unit	name
0x10007bdd8	16	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController encVCList]
0x10007bde8	12	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController setEncVCList:]
0x10007bdf4	16	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController currentEnemyBeingShown]
0x10007be04	16	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController setCurrentEnemyBeingShown:]
0x10007be14	20	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController displayingDetailView]
0x10007be28	16	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController setDisplayingDetailView:]
0x10007be38	244	objc	ADEncyclopediaViewController	-[ADEncyclopediaViewController .cxx_destruct]
0x10007bf2c	60	objc	ADEnemyStatsCell	-[ADEnemyStatsCell initWithStyle:reuseIdentifier:]
0x10007bf68	568	objc	ADEnemyStatsCell	-[ADEnemyStatsCell awakeFromNib]
0x10007c1a0	60	objc	ADEnemyStatsCell	-[ADEnemyStatsCell setSelected:animated:]
0x10007c1dc	16	objc	ADEnemyStatsCell	-[ADEnemyStatsCell customView]
0x10007c1ec	56	objc	ADEnemyStatsCell	-[ADEnemyStatsCell setCustomView:]
0x10007c224	16	objc	ADEnemyStatsCell	-[ADEnemyStatsCell enemyNameLabel]
0x10007c234	56	objc	ADEnemyStatsCell	-[ADEnemyStatsCell setEnemyNameLabel:]
0x10007c26c	16	objc	ADEnemyStatsCell	-[ADEnemyStatsCell coinsAmountLabel]
0x10007c27c	56	objc	ADEnemyStatsCell	-[ADEnemyStatsCell setCoinsAmountLabel:]
0x10007c2b4	84	objc	ADEnemyStatsCell	-[ADEnemyStatsCell .cxx_destruct]
0x10007c308	140	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell initWithStyle:reuseIdentifier:data:]
0x10007c394	1160	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell awakeFromNib]
0x10007c81c	60	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setSelected:animated:]
0x10007c858	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell cellItemLabel]
0x10007c868	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setCellItemLabel:]
0x10007c8a0	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell cellItemImageView]
0x10007c8b0	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setCellItemImageView:]
0x10007c8e8	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell nameLabel]
0x10007c8f8	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setNameLabel:]
0x10007c930	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell accuracyLabel]
0x10007c940	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setAccuracyLabel:]
0x10007c978	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell killsLabel]
0x10007c988	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setKillsLabel:]
0x10007c9c0	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell accuracyValLabel]
0x10007c9d0	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setAccuracyValLabel:]
0x10007ca08	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell killsValLabel]
0x10007ca18	56	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setKillsValLabel:]
0x10007ca50	16	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell detailViewHierarchy]
0x10007ca60	12	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell setDetailViewHierarchy:]
0x10007ca6c	184	objc	ADWeaponsStatsDetailCell	-[ADWeaponsStatsDetailCell .cxx_destruct]
0x10007cb24	8	objc	UILabelCounter	-[UILabelCounter update:]
0x10007cb2c	20	objc	UILabelCounter	-[UILabelCounter rate]
0x10007cb40	20	objc	UILabelCounter	-[UILabelCounter setRate:]
0x10007cb54	4	objc	UILabelCounterLinear	-[UILabelCounterLinear update:]
0x10007cb58	52	objc	UILabelCounterEaseIn	-[UILabelCounterEaseIn update:]
0x10007cb8c	64	objc	UILabelCounterEaseOut	-[UILabelCounterEaseOut update:]
0x10007cbcc	196	objc	UILabelCounterEaseInOut	-[UILabelCounterEaseInOut update:]
0x10007cc90	20	objc	UICountingLabel	-[UICountingLabel countFrom:to:]
0x10007cca4	924	objc	UICountingLabel	-[UICountingLabel countFrom:to:withDuration:]
0x10007d040	1252	objc	UICountingLabel	-[UICountingLabel updateValue:]
0x10007d524	16	objc	UICountingLabel	-[UICountingLabel format]
0x10007d534	56	objc	UICountingLabel	-[UICountingLabel setFormat:]
0x10007d56c	16	objc	UICountingLabel	-[UICountingLabel method]
0x10007d57c	16	objc	UICountingLabel	-[UICountingLabel setMethod:]
0x10007d58c	16	objc	UICountingLabel	-[UICountingLabel formatBlock]
0x10007d59c	12	objc	UICountingLabel	-[UICountingLabel setFormatBlock:]
0x10007d5a8	16	objc	UICountingLabel	-[UICountingLabel completionBlock]
0x10007d5b8	12	objc	UICountingLabel	-[UICountingLabel setCompletionBlock:]
0x10007d5c4	20	objc	UICountingLabel	-[UICountingLabel startingValue]
0x10007d5d8	20	objc	UICountingLabel	-[UICountingLabel setStartingValue:]
0x10007d5ec	20	objc	UICountingLabel	-[UICountingLabel destinationValue]
0x10007d600	20	objc	UICountingLabel	-[UICountingLabel setDestinationValue:]
0x10007d614	20	objc	UICountingLabel	-[UICountingLabel progress]
0x10007d628	20	objc	UICountingLabel	-[UICountingLabel setProgress:]
0x10007d63c	20	objc	UICountingLabel	-[UICountingLabel lastUpdate]
0x10007d650	20	objc	UICountingLabel	-[UICountingLabel setLastUpdate:]
0x10007d664	20	objc	UICountingLabel	-[UICountingLabel totalTime]
0x10007d678	20	objc	UICountingLabel	-[UICountingLabel setTotalTime:]
0x10007d68c	20	objc	UICountingLabel	-[UICountingLabel easingRate]
0x10007d6a0	20	objc	UICountingLabel	-[UICountingLabel setEasingRate:]
0x10007d6b4	16	objc	UICountingLabel	-[UICountingLabel counter]
0x10007d6c4	56	objc	UICountingLabel	-[UICountingLabel setCounter:]
0x10007d6fc	104	objc	UICountingLabel	-[UICountingLabel .cxx_destruct]
0x10007d764	40	block	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector init]_block_invoke
0x10007d78c	664	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector init]
0x10007da24	20	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector didEnterBackground]
0x10007da38	100	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector willReturnToForeground]
0x10007da9c	128	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setSilentNotify:]
0x10007db1c	80	objc	SharkfoodMuteSwitchDetector	+[SharkfoodMuteSwitchDetector shared]
0x10007db6c	112	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector scheduleCall]
0x10007dbdc	360	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector complete]
0x10007dd44	148	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector loopCheck]
0x10007ddd8	268	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector dealloc]
0x10007dee4	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector isMute]
0x10007def4	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector silentNotify]
0x10007df04	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector interval]
0x10007df14	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setInterval:]
0x10007df24	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector soundId]
0x10007df34	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setSoundId:]
0x10007df44	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector forceEmit]
0x10007df54	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setForceEmit:]
0x10007df64	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector isPaused]
0x10007df74	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setIsPaused:]
0x10007df84	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector isPlaying]
0x10007df94	16	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector setIsPlaying:]
0x10007dfa4	20	objc	SharkfoodMuteSwitchDetector	-[SharkfoodMuteSwitchDetector .cxx_destruct]
0x10007dfb8	140	objc	Accessible_ADArmoryViewController	-[Accessible_ADArmoryViewController initWithNibName:bundle:]
0x10007e044	148	objc	Accessible_ADArmoryViewController	-[Accessible_ADArmoryViewController initWithNibName:bundle:loadoutEnabled:]
0x10007e0d8	364	objc	Accessible_ADArmoryViewController	-[Accessible_ADArmoryViewController updateTabsAfterButtonPressed:]
0x10007e244	60	objc	Accessible_ADArmoryViewController	-[Accessible_ADArmoryViewController viewDidLoad]
0x10007e280	60	objc	Accessible_ADArmoryViewController	-[Accessible_ADArmoryViewController didReceiveMemoryWarning]
0x10007e2bc	148	objc	ADDiamondDropper	-[ADDiamondDropper spawn]
0x10007e350	1128	objc	ADDiamondDropper	-[ADDiamondDropper update:]
0x10007e7b8	72	objc	ADDiamondDropper	-[ADDiamondDropper glow]
0x10007e800	404	objc	ADDiamondDropper	-[ADDiamondDropper die]
0x10007e994	20	block	ADDiamondDropper	-[ADDiamondDropper die]_block_invoke
0x10007e9a8	104	objc	ADDiamondDropper	-[ADDiamondDropper initSounds]
0x10007ea10	128	objc	ADStatsHeader	-[ADStatsHeader initWithFrame:]
0x10007ea90	128	objc	ADStatsHeader	-[ADStatsHeader init]
0x10007eb10	172	objc	ADStatsHeader	-[ADStatsHeader initWithReuseIdentifier:]
0x10007ebbc	1640	objc	ADStatsHeader	-[ADStatsHeader customInit]
0x10007f224	952	objc	ADStatsHeader	-[ADStatsHeader addContainerViewConstraints]
0x10007f5dc	964	objc	ADStatsHeader	-[ADStatsHeader addBackgroundImageConstraints]
0x10007f9a0	604	objc	ADStatsHeader	-[ADStatsHeader addTitleLabelConstraints]
0x10007fbfc	16	objc	ADStatsHeader	-[ADStatsHeader headerTitleLabel]
0x10007fc0c	12	objc	ADStatsHeader	-[ADStatsHeader setHeaderTitleLabel:]
0x10007fc18	16	objc	ADStatsHeader	-[ADStatsHeader containerView]
0x10007fc28	12	objc	ADStatsHeader	-[ADStatsHeader setContainerView:]
0x10007fc34	16	objc	ADStatsHeader	-[ADStatsHeader backgroundImageView]
0x10007fc44	12	objc	ADStatsHeader	-[ADStatsHeader setBackgroundImageView:]
0x10007fc50	16	objc	ADStatsHeader	-[ADStatsHeader titleLabelInset]
0x10007fc60	16	objc	ADStatsHeader	-[ADStatsHeader setTitleLabelInset:]
0x10007fc70	84	objc	ADStatsHeader	-[ADStatsHeader .cxx_destruct]
0x10007fcc4	180	objc	ADChallengeIconViewController	-[ADChallengeIconViewController initWithDictionary:]
0x10007fd78	780	objc	ADChallengeIconViewController	-[ADChallengeIconViewController viewDidLoad]
0x100080084	1248	objc	ADChallengeIconViewController	-[ADChallengeIconViewController initStars]
0x100080564	124	objc	ADChallengeIconViewController	-[ADChallengeIconViewController initLock]
0x1000805e0	252	objc	ADChallengeIconViewController	-[ADChallengeIconViewController isLocked]
0x1000806dc	60	objc	ADChallengeIconViewController	-[ADChallengeIconViewController didReceiveMemoryWarning]
0x100080718	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController star_1]
0x100080728	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setStar_1:]
0x100080760	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController star_2]
0x100080770	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setStar_2:]
0x1000807a8	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController star_3]
0x1000807b8	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setStar_3:]
0x1000807f0	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController challengeLock]
0x100080800	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setChallengeLock:]
0x100080838	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController challengeDict]
0x100080848	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setChallengeDict:]
0x100080880	16	objc	ADChallengeIconViewController	-[ADChallengeIconViewController challengeTitle]
0x100080890	56	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setChallengeTitle:]
0x1000808c8	32	objc	ADChallengeIconViewController	-[ADChallengeIconViewController warning_icon]
0x1000808e8	20	objc	ADChallengeIconViewController	-[ADChallengeIconViewController setWarning_icon:]
0x1000808fc	160	objc	ADChallengeIconViewController	-[ADChallengeIconViewController .cxx_destruct]
0x10008099c	1652	objc	ADAppDelegate	-[ADAppDelegate application:didFinishLaunchingWithOptions:]
0x100081010	4	block	ADAppDelegate	-[ADAppDelegate application:didFinishLaunchingWithOptions:]_block_invoke
0x100081014	180	objc	ADAppDelegate	-[ADAppDelegate runSanityCheck]
0x1000810c8	244	objc	ADAppDelegate	-[ADAppDelegate dictionaryForChallengeWithName:]
0x1000811bc	300	objc	ADAppDelegate	-[ADAppDelegate loadViewController:]
0x1000812e8	116	block	ADAppDelegate	-[ADAppDelegate loadViewController:]_block_invoke
0x10008135c	4	block	ADAppDelegate	-[ADAppDelegate loadViewController:]_block_invoke_block_invoke
0x100081360	40	sub	ADAppDelegate	sub_100081360
0x100081388	40	sub	ADAppDelegate	sub_100081388
0x1000813b0	168	objc	ADAppDelegate	-[ADAppDelegate goToAccessibleChallengeOverviewWithDictionary:]
0x100081458	168	objc	ADAppDelegate	-[ADAppDelegate goToChallengeOverviewWithDictionary:]
0x100081500	132	objc	ADAppDelegate	-[ADAppDelegate goToInputModeSelectScreen]
0x100081584	132	objc	ADAppDelegate	-[ADAppDelegate goToOpener]
0x100081608	216	objc	ADAppDelegate	-[ADAppDelegate goToGameOverEndless]
0x1000816e0	444	objc	ADAppDelegate	-[ADAppDelegate goToChallengeSelector]
0x10008189c	284	objc	ADAppDelegate	-[ADAppDelegate goToChallengeCompletedWithDictionary:]
0x1000819b8	168	objc	ADAppDelegate	-[ADAppDelegate goToChallengeFailedWithDictionary:]
0x100081a60	524	objc	ADAppDelegate	-[ADAppDelegate goToArmoryFromVC:EnableLoadOut:]
0x100081c6c	4	block	ADAppDelegate	-[ADAppDelegate goToArmoryFromVC:EnableLoadOut:]_block_invoke
0x100081c70	1132	objc	ADAppDelegate	-[ADAppDelegate goToChallengeAfter:]
0x1000820dc	132	objc	ADAppDelegate	-[ADAppDelegate goToStory]
0x100082160	132	objc	ADAppDelegate	-[ADAppDelegate goToRoulette]
0x1000821e4	148	objc	ADAppDelegate	-[ADAppDelegate goToGameplay]
0x100082278	196	objc	ADAppDelegate	-[ADAppDelegate goToChallengeWithDict:]
0x10008233c	156	objc	ADAppDelegate	-[ADAppDelegate goToWorldSelector]
0x1000823d8	156	objc	ADAppDelegate	-[ADAppDelegate goToMainMenu]
0x100082474	160	objc	ADAppDelegate	-[ADAppDelegate goToPlayMenu]
0x100082514	168	objc	ADAppDelegate	-[ADAppDelegate goToInfoScreen:]
0x1000825bc	132	objc	ADAppDelegate	-[ADAppDelegate goToTarot]
0x100082640	4	objc	ADAppDelegate	-[ADAppDelegate popToRoot]
0x100082644	132	objc	ADAppDelegate	-[ADAppDelegate goToTabbedChallengeScreen]
0x1000826c8	724	objc	ADAppDelegate	-[ADAppDelegate showMetrics]
0x10008299c	56	objc	ADAppDelegate	-[ADAppDelegate setStatusBar:]
0x1000829d4	548	objc	ADAppDelegate	-[ADAppDelegate initPapaEngine]
0x100082bf8	168	objc	ADAppDelegate	-[ADAppDelegate activateButtonsPlaylist]
0x100082ca0	576	objc	ADAppDelegate	-[ADAppDelegate startMenuMusic:]
0x100082ee0	664	block	ADAppDelegate	-[ADAppDelegate startMenuMusic:]_block_invoke
0x100083178	436	block	ADAppDelegate	-[ADAppDelegate startMenuMusic:]_block_invoke_block_invoke
0x10008332c	40	sub	ADAppDelegate	sub_10008332c
0x100083354	40	sub	ADAppDelegate	sub_100083354
0x10008337c	48	sub	ADAppDelegate	sub_10008337c
0x1000833ac	48	sub	ADAppDelegate	sub_1000833ac
0x1000833dc	132	objc	ADAppDelegate	-[ADAppDelegate stopMenuMusic]
0x100083460	728	objc	ADAppDelegate	-[ADAppDelegate reduceMainMenuThemeVolume]
0x100083738	228	objc	ADAppDelegate	-[ADAppDelegate pauseGame]
0x10008381c	32	objc	ADAppDelegate	-[ADAppDelegate applicationWillResignActive:]
0x10008383c	32	objc	ADAppDelegate	-[ADAppDelegate applicationDidEnterBackground:]
0x10008385c	4	objc	ADAppDelegate	-[ADAppDelegate applicationWillEnterForeground:]
0x100083860	4	objc	ADAppDelegate	-[ADAppDelegate applicationDidBecomeActive:]
0x100083864	4	objc	ADAppDelegate	-[ADAppDelegate applicationWillTerminate:]
0x100083868	16	objc	ADAppDelegate	-[ADAppDelegate window]
0x100083878	56	objc	ADAppDelegate	-[ADAppDelegate setWindow:]
0x1000838b0	16	objc	ADAppDelegate	-[ADAppDelegate viewController]
0x1000838c0	56	objc	ADAppDelegate	-[ADAppDelegate setViewController:]
0x1000838f8	16	objc	ADAppDelegate	-[ADAppDelegate statusBar]
0x100083908	16	objc	ADAppDelegate	-[ADAppDelegate menu_music_playing]
0x100083918	16	objc	ADAppDelegate	-[ADAppDelegate setMenu_music_playing:]
0x100083928	16	objc	ADAppDelegate	-[ADAppDelegate currentMenuMusic]
0x100083938	56	objc	ADAppDelegate	-[ADAppDelegate setCurrentMenuMusic:]
0x100083970	184	objc	ADAppDelegate	-[ADAppDelegate .cxx_destruct]
0x100083a28	196	objc	ADPersistentStats	-[ADPersistentStats init]
0x100083aec	2844	objc	ADPersistentStats	+[ADPersistentStats persistentStats]
0x100084608	1236	objc	ADPersistentStats	-[ADPersistentStats buildFromDictionary:ClearItems:]
0x100084adc	196	objc	ADPersistentStats	-[ADPersistentStats getEnemyStatData]
0x100084ba0	196	objc	ADPersistentStats	-[ADPersistentStats getTotalStatData]
0x100084c64	196	objc	ADPersistentStats	-[ADPersistentStats getWeaponStatData]
0x100084d28	384	objc	ADPersistentStats	-[ADPersistentStats getEnemyKillsByName:]
0x100084ea8	468	objc	ADPersistentStats	-[ADPersistentStats getKillRequirementForEnemyWithName:]
0x10008507c	104	objc	ADPersistentStats	-[ADPersistentStats getNumberOfZombiesUnlocked]
0x1000850e4	3312	objc	ADPersistentStats	-[ADPersistentStats saveEnemyData:]
0x100085dd4	508	objc	ADPersistentStats	-[ADPersistentStats getAllUnlockedEnemies]
0x100085fd0	528	objc	ADPersistentStats	-[ADPersistentStats getNextUnlockEnemy]
0x1000861e0	724	objc	ADPersistentStats	-[ADPersistentStats saveEndlessModeKills:]
0x1000864b4	1344	objc	ADPersistentStats	-[ADPersistentStats savePlayTimeData:AndMode:]
0x1000869f4	568	objc	ADPersistentStats	-[ADPersistentStats saveCoinsData:]
0x100086c2c	568	objc	ADPersistentStats	-[ADPersistentStats saveDiamondsData:]
0x100086e64	852	objc	ADPersistentStats	-[ADPersistentStats saveShotsData:]
0x1000871b8	1852	objc	ADPersistentStats	-[ADPersistentStats saveWeaponsData:]
0x1000878f4	592	objc	ADPersistentStats	-[ADPersistentStats updateCounterStatsWithKey:]
0x100087b44	568	objc	ADPersistentStats	-[ADPersistentStats updateMissionsCompleted:]
